"rfid_id","qr_id","rfid_id_box","rfid_id_pallet","prod_id","location_id","antenna_id_prod","antenna_id_box","antenna_id_pallet","timestamp_prod","timestamp_box","timestamp_pallet","lote_prod","nperbox","nperpallet","tag_goodread","tag_loc_goodread"
"9277A518000AE1D1E74747B0","1848D84EFB9CB9A0","754B79407F0081259EA529F2","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646367176,1646155199,1646394198,"2343",10,10,"Y","Y"
"3B364DEC47056344E2E5D493","FC7F6F238470A12C","754B79407F0081259EA529F2","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646365975,1646155199,1646394198,"2343",10,10,"Y","Y"
"427FB40D0DDD3DE18D57FCBA","DBD0A07074933152","754B79407F0081259EA529F2","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646364774,1646155199,1646394198,"2343",10,10,"Y","Y"
"681132A25BF027E7E5F40A7E","9A2FAE93E2CC916A","754B79407F0081259EA529F2","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646363573,1646155199,1646394198,"2343",10,10,"Y","Y"
"FAED5D742FAFEA01D02B0A10","08E664C1C5E5FB9E","754B79407F0081259EA529F2","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646362372,1646155199,1646394198,"2343",10,10,"Y","Y"
"36DBB144C7467A6AECC88828","4EC4F68F1F22559A","754B79407F0081259EA529F2","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646361171,1646155199,1646394198,"2343",10,10,"Y","Y"
"D7B52F72E318B8DBCD46F93D","BECD20A3B8B70826","754B79407F0081259EA529F2","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646359970,1646155199,1646394198,"2343",10,10,"Y","Y"
"B48C5B6C590A8A5F683ECED7","55F4EAFAE4D279E7","6E763B0017664473964302B1","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646357568,1646155199,1646394198,"2343",10,10,"Y","Y"
"121992DD46A5D963EAD23E13","CDA0FD89DDA4DBBF","85344BFC1D371157636BC54D","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646320337,1646119169,1646394198,"2343",10,10,"Y","Y"
"38F0DC977B7ADEF5531CA107","6E2D42F5AD10FCD4","85344BFC1D371157636BC54D","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646319136,1646119169,1646394198,"2343",10,10,"Y","Y"
"644BDADC5E28154C92657DE6","2FECF16446B05B7D","85344BFC1D371157636BC54D","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646317935,1646119169,1646394198,"2343",10,10,"Y","Y"
"1AF30DD8CEE73115364F7BEB","7A163E0CCD4ED858","7CC68EB50FAE8380DEF09451","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646278302,1646083139,1646275299,"2343",10,10,"Y","Y"
"A0DA8271CDD861C53640B4F1","CBD5D89CB47DD633","7CC68EB50FAE8380DEF09451","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646277101,1646083139,1646275299,"2343",10,10,"Y","Y"
"14A004C1F8039434BB97EB73","0F2BC2B8D550C171","7CC68EB50FAE8380DEF09451","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646275900,1646071129,1646275299,"2343",10,10,"Y","Y"
"ECB2481421A96B5F6BAB8EE7","F4AEFCFFC20B725E","7CC68EB50FAE8380DEF09451","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646274699,1646071129,1646275299,"2343",10,10,"Y","Y"
"7973A2668181AB6000106FF9","4DCE0CE078D62B02","58D31361A0578458E36AE62B","7C1A3C9BD045DD62A654DE68","SKU0001","Fabrica Main","1","2","3",1646273498,1646071129,1646275299,"2343",10,10,"Y","Y"
"C8F073D9E02EFEE55576D1DC","D637325549B2D694","58D31361A0578458E36AE62B","7C1A3C9BD045DD62A654DE68","SKU0001","Fabrica Main","1","2","3",1646272297,1646071129,1646275299,"2343",10,10,"Y","Y"
"021F10ECE04D3F7D5383BE01","66C220786013C6E0","58D31361A0578458E36AE62B","7C1A3C9BD045DD62A654DE68","SKU0001","Fabrica Main","1","2","3",1646271096,1646071129,1646275299,"2343",10,10,"Y","Y"
"A4222BF90F0F60DC3B0C15F7","3DD947A97E10DA77","58D31361A0578458E36AE62B","7C1A3C9BD045DD62A654DE68","SKU0001","Fabrica Main","1","2","3",1646269895,1646071129,1646275299,"2343",10,10,"Y","Y"
"1EBE5E8325CC6B65A4F06666","FEAE4D201DC0D25F","58D31361A0578458E36AE62B","7C1A3C9BD045DD62A654DE68","SKU0001","Fabrica Main","1","2","3",1646268694,1646071129,1646275299,"2343",10,10,"Y","Y"
"06FA1E0062EA08259DC5CE49","DC0FFD5C165039A6","58D31361A0578458E36AE62B","7C1A3C9BD045DD62A654DE68","SKU0001","Fabrica Main","1","2","3",1646267493,1646071129,1646275299,"2343",10,10,"Y","Y"
"2F44B8B94BC2F8B5F5DB4804","A00E8D319B891DE7","58D31361A0578458E36AE62B","7C1A3C9BD045DD62A654DE68","SKU0001","Fabrica Main","1","2","3",1646266292,1646071129,1646275299,"2343",10,10,"Y","Y"
"EDF3E99DB3A8B41E82818C62","8CAC5CC658E843EB","58D31361A0578458E36AE62B","7C1A3C9BD045DD62A654DE68","SKU0001","Fabrica Main","1","2","3",1646265091,1646071129,1646275299,"2343",10,10,"Y","Y"
"F0133BF953B1BCCDD99CCB04","2295BB341CF7F60C","58D31361A0578458E36AE62B","7C1A3C9BD045DD62A654DE68","SKU0001","Fabrica Main","1","2","3",1646263890,1646071129,1646275299,"2343",10,10,"Y","Y"
"5C6E2F273653AD959DAE1D80","17800E5ED98DA5C8","58D31361A0578458E36AE62B","7C1A3C9BD045DD62A654DE68","SKU0001","Fabrica Main","1","2","3",1646262689,1646059119,1646275299,"2343",10,10,"Y","Y"
"62E157B4C0C6FCA7B8BE824E","6E13D8A7D57F4747","A4110B5433E4FFCCAF459F61","7C1A3C9BD045DD62A654DE68","SKU0001","Fabrica Main","1","2","3",1646261488,1646059119,1646275299,"2343",10,10,"Y","Y"
"2C40C9628CC9F4B461E72DCF","1477EF23CA40670F","A4110B5433E4FFCCAF459F61","7C1A3C9BD045DD62A654DE68","SKU0001","Fabrica Main","1","2","3",1646260287,1646059119,1646275299,"2343",10,10,"Y","Y"
"61E2D0E338C5E3B8765712B3","04DF943DC88D0DC6","A4110B5433E4FFCCAF459F61","7C1A3C9BD045DD62A654DE68","SKU0001","Fabrica Main","1","2","3",1646259086,1646059119,1646275299,"2343",10,10,"Y","Y"
"EC1456EC6D980CAAC0D5279F","683318CD71EF3EEA","A4110B5433E4FFCCAF459F61","7C1A3C9BD045DD62A654DE68","SKU0001","Fabrica Main","1","2","3",1646257885,1646059119,1646275299,"2343",10,10,"Y","Y"
"E7BC2E81FEC59AFAD2106F9E","670E04BC606114F2","A4110B5433E4FFCCAF459F61","7C1A3C9BD045DD62A654DE68","SKU0001","Fabrica Main","1","2","3",1646256684,1646059119,1646275299,"2343",10,10,"Y","Y"
"E42CE3CAE57595C1AB93BD4E","046D8EEDBF23EC72","A4110B5433E4FFCCAF459F61","7C1A3C9BD045DD62A654DE68","SKU0001","Fabrica Main","1","2","3",1646255483,1646059119,1646275299,"2343",10,10,"Y","Y"
"47867A2EAB9595B6F320D46E","CD4504495D138301","A4110B5433E4FFCCAF459F61","7C1A3C9BD045DD62A654DE68","SKU0001","Fabrica Main","1","2","3",1646254282,1646059119,1646275299,"2343",10,10,"Y","Y"
"B9EDC5718E5A1F90EE172CA4","E3C7681FC3B00B2D","A4110B5433E4FFCCAF459F61","7C1A3C9BD045DD62A654DE68","SKU0001","Fabrica Main","1","2","3",1646253081,1646059119,1646275299,"2343",10,10,"Y","Y"
"08713CF3CFF440F76E302465","A8A08A8803A82427","A4110B5433E4FFCCAF459F61","7C1A3C9BD045DD62A654DE68","SKU0001","Fabrica Main","1","2","3",1646251880,1646059119,1646275299,"2343",10,10,"Y","Y"
"18CFCEC8C83A2DFE2C1AF6BC","71B60FA86D389842","A4110B5433E4FFCCAF459F61","7C1A3C9BD045DD62A654DE68","SKU0001","Fabrica Main","1","2","3",1646250679,1646059119,1646275299,"2343",10,10,"Y","Y"
"A479B5CEDEBF8ECD67711483","5703F1599B257744","774466ABD111CDD5C94EEF72","7C1A3C9BD045DD62A654DE68","SKU0001","Fabrica Main","1","2","3",1646249478,1646047109,1646275299,"2343",10,10,"Y","Y"
"DC93C15A8B5E1AFE4258B7AD","C152EF5204F942FB","774466ABD111CDD5C94EEF72","7C1A3C9BD045DD62A654DE68","SKU0001","Fabrica Main","1","2","3",1646248277,1646047109,1646275299,"2343",10,10,"Y","Y"
"BB6D246D041BCDEB934EE9E9","80502BEDC0A9385C","774466ABD111CDD5C94EEF72","7C1A3C9BD045DD62A654DE68","SKU0001","Fabrica Main","1","2","3",1646247076,1646047109,1646275299,"2343",10,10,"Y","Y"
"676B4A6C9165FEDB7C16070F","F6195E88A9A8E7EF","7CC68EB50FAE8380DEF09451","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646279503,1646083139,1646275299,"2343",10,10,"Y","Y"
"94533E9DEB082006E0AADC8C","1059345D01EBD7D6","7CC68EB50FAE8380DEF09451","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646280704,1646083139,1646275299,"2343",10,10,"Y","Y"
"415D1A564AC351031960066D","910B635FDE90A7E5","7CC68EB50FAE8380DEF09451","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646281905,1646083139,1646275299,"2343",10,10,"Y","Y"
"60E35F422FB5F9BB23889876","C9AE7616F2E4CA2B","7CC68EB50FAE8380DEF09451","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646283106,1646083139,1646275299,"2343",10,10,"Y","Y"
"329604438474B5BDD818BFA7","1B2BA4129A9F3F91","85344BFC1D371157636BC54D","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646316734,1646119169,1646394198,"2343",10,10,"Y","Y"
"3EAED678472FB496B261839E","BB22D9BD51237A09","85344BFC1D371157636BC54D","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646315533,1646107159,1646394198,"2343",10,10,"Y","Y"
"4E5F69B134823F5F0B907B88","8C72A8B5E95DECAC","85344BFC1D371157636BC54D","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646314332,1646107159,1646394198,"2343",10,10,"Y","Y"
"E5879C316F09D1D3C4CDB7B2","17D635FB9ECD5D5C","85344BFC1D371157636BC54D","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646313131,1646107159,1646394198,"2343",10,10,"Y","Y"
"804FD5B99D9940F932AA5B61","B84991CA27B59A21","85344BFC1D371157636BC54D","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646311930,1646107159,1646394198,"2343",10,10,"Y","Y"
"CE0C218080DDD73A68E22131","0D31EAEB473C85EE","85344BFC1D371157636BC54D","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646310729,1646107159,1646394198,"2343",10,10,"Y","Y"
"876E5F85357BAF04FA131652","DC7041C61CDC8F76","8F1F5E3B6C46A86E0B211432","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646309528,1646107159,1646394198,"2343",10,10,"Y","Y"
"A6F35A5A7B4AC574CF828B91","4EB3C874C7E32AD0","8F1F5E3B6C46A86E0B211432","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646308327,1646107159,1646394198,"2343",10,10,"Y","Y"
"5061575D76B9AE794D659563","7EF5CD4085BEE6F2","8F1F5E3B6C46A86E0B211432","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646307126,1646107159,1646394198,"2343",10,10,"Y","Y"
"AC510A93C8065576F1F36FB1","9FE9CE3B020039E0","8F1F5E3B6C46A86E0B211432","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646305925,1646107159,1646394198,"2343",10,10,"Y","Y"
"1EC5EEA0DDB3107D04C11675","9386D2F12B8CC346","8F1F5E3B6C46A86E0B211432","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646304724,1646107159,1646394198,"2343",10,10,"Y","Y"
"0B2FB617A6BB9A49D86541D5","D8B0E71D7CE08057","8F1F5E3B6C46A86E0B211432","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646303523,1646107159,1646394198,"2343",10,10,"Y","Y"
"7AF3DC8F6781B73A9D11A83F","015EF9E098A51C08","8F1F5E3B6C46A86E0B211432","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646302322,1646095149,1646394198,"2343",10,10,"Y","Y"
"EB1C299299549DDED5762599","5C073A46FF9A04D7","774466ABD111CDD5C94EEF72","7C1A3C9BD045DD62A654DE68","SKU0001","Fabrica Main","1","2","3",1646244674,1646047109,1646275299,"2343",10,10,"Y","Y"
"7464408157CF6723FDC03382","56A6522EACDF0790","8F1F5E3B6C46A86E0B211432","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646301121,1646095149,1646394198,"2343",10,10,"Y","Y"
"4014492028EB2649D9E71912","DF46B616B0FBC3D6","8F1F5E3B6C46A86E0B211432","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646298719,1646095149,1646394198,"2343",10,10,"Y","Y"
"2C927E65D669AD7CD7E1E85E","B5F12E9B870B899C","7AB15E8E181CC8F1E5E030D7","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646297518,1646095149,1646394198,"2343",10,10,"Y","Y"
"FFEF872F93DD16DE03460AC9","8EEECDF46536BFF0","7AB15E8E181CC8F1E5E030D7","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646296317,1646095149,1646394198,"2343",10,10,"Y","Y"
"C7E84F2895BD9042C5B6C49D","C10DC8715D95B192","7AB15E8E181CC8F1E5E030D7","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646295116,1646095149,1646275299,"2343",10,10,"Y","Y"
"1970CFB608F6E672EF7FCF32","F1042376DA1AB137","7AB15E8E181CC8F1E5E030D7","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646293915,1646095149,1646275299,"2343",10,10,"Y","Y"
"D0BBB229A7ADE1F618BC9C02","11E9C4A59AFFB7A9","7AB15E8E181CC8F1E5E030D7","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646292714,1646095149,1646275299,"2343",10,10,"Y","Y"
"1A96CCBC03CE8098126B8673","538AF22BD3399F6D","7AB15E8E181CC8F1E5E030D7","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646291513,1646095149,1646275299,"2343",10,10,"Y","Y"
"BA99238579EDE680426DF67A","F4F238D44637F417","7AB15E8E181CC8F1E5E030D7","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646290312,1646095149,1646275299,"2343",10,10,"Y","Y"
"7B92E7FD8897FB3E60F95259","321E3F26B57FBC46","7AB15E8E181CC8F1E5E030D7","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646289111,1646083139,1646275299,"2343",10,10,"Y","Y"
"F9A4C54690820F83114CF333","5DF8F106273168BE","7AB15E8E181CC8F1E5E030D7","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646287910,1646083139,1646275299,"2343",10,10,"Y","Y"
"DEB2EE7E3D9CA30BF4AAAE67","2106CE6605690175","7AB15E8E181CC8F1E5E030D7","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646286709,1646083139,1646275299,"2343",10,10,"Y","Y"
"7B440E0CCA0DF4E8AF553DC9","7F36CDD3C37E6000","7CC68EB50FAE8380DEF09451","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646285508,1646083139,1646275299,"2343",10,10,"Y","Y"
"6745F624D6C1F0CC898ECACB","84FA1B46E8AFDA20","7CC68EB50FAE8380DEF09451","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646284307,1646083139,1646275299,"2343",10,10,"Y","Y"
"C2E2643EEF2928514D0930B4","F92E938346C8C9D2","8F1F5E3B6C46A86E0B211432","B3C97C02F0798F72FEE07B8D","SKU0001","Fabrica Main","1","2","3",1646299920,1646095149,1646394198,"2343",10,10,"Y","Y"
"9A72FD1ACA32700BBF7D4FDA","C50B02F197ACD9EC","7063CF00D718EA775F9B8177","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645794299,1645638769,1645794899,"2343",10,10,"Y","Y"
"07FFD77FA41BDD274AF998A6","58E2C55D98DA9AB5","98F61FF349CEF9AFE7CE1066","CB3A253D59AA99DE4622EAD0","SKU0001","Fabrica Main","1","2","3",1646094549,1645914999,1646155199,"2343",10,10,"Y","Y"
"7F795BA9B2AC6C3444B5188B","A82878C052C4F783","2E45710F800798907807C4EE","CB3A253D59AA99DE4622EAD0","SKU0001","Fabrica Main","1","2","3",1646092147,1645914999,1646155199,"2343",10,10,"Y","Y"
"7D48CA4E0218ABBCAAA2F594","EFC6E5E72CD6AF0D","D29C09236F07784AE00CBAF0","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645903590,1645734849,1645914999,"2343",10,10,"Y","Y"
"36D6729E2038289D645468BB","CF222AADBC65B681","D29C09236F07784AE00CBAF0","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645902389,1645734849,1645914999,"2343",10,10,"Y","Y"
"6D5CA5AF6349AC0FF9B32D99","B53543F57D6035A9","705871F8C6FCA896BDE684B5","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645901188,1645734849,1645914999,"2343",10,10,"Y","Y"
"9F6CB6EFC0E3E8080BD16A6D","2E4E61E29216A793","705871F8C6FCA896BDE684B5","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645899987,1645734849,1645914999,"2343",10,10,"Y","Y"
"541D4872792B75F15A3719F9","43FDE13E9A278201","705871F8C6FCA896BDE684B5","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645898786,1645734849,1645914999,"2343",10,10,"Y","Y"
"B64AF9E68C4E284DC5669207","5FB006B388BF1312","705871F8C6FCA896BDE684B5","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645897585,1645734849,1645914999,"2343",10,10,"Y","Y"
"91B39421EE638D1B64A45E54","D2AC705344A21965","705871F8C6FCA896BDE684B5","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645896384,1645734849,1645914999,"2343",10,10,"Y","Y"
"B682CDC4DDF4CD001CDAB448","7F887C3E8A24CF67","705871F8C6FCA896BDE684B5","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645895183,1645734849,1645914999,"2343",10,10,"Y","Y"
"589680D2AC43E1E73A125913","B41D11B02EFAC217","705871F8C6FCA896BDE684B5","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645893982,1645734849,1645914999,"2343",10,10,"Y","Y"
"558FA8357C93938B26092981","D9F3399E6A0CFC59","705871F8C6FCA896BDE684B5","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645892781,1645722839,1645914999,"2343",10,10,"Y","Y"
"6F6779468FBA44437F89086D","30B0393E830D25DE","705871F8C6FCA896BDE684B5","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645891580,1645722839,1645914999,"2343",10,10,"Y","Y"
"44AF36AD95AAB559814A7570","BC917238AA93BC0B","705871F8C6FCA896BDE684B5","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645890379,1645722839,1645914999,"2343",10,10,"Y","Y"
"6DC6A57A929FFC45E5785833","4301BABFD23D7E0F","D7A973AA338E3F1FC1437052","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645889178,1645722839,1645914999,"2343",10,10,"Y","Y"
"C70C77C5D7D3E2ABDBA3B421","1634AEEFE19A4ACF","D7A973AA338E3F1FC1437052","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645887977,1645722839,1645914999,"2343",10,10,"Y","Y"
"307EA9615E43EF5D7003E18C","B02A4D0A6422C643","D7A973AA338E3F1FC1437052","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645886776,1645722839,1645914999,"2343",10,10,"Y","Y"
"B2ACB88932886E5E06B20023","A6676134A74811A0","D7A973AA338E3F1FC1437052","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645885575,1645722839,1645914999,"2343",10,10,"Y","Y"
"864E49A26779366E2F1F9E12","7C967B59DF4FFBB2","D7A973AA338E3F1FC1437052","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645884374,1645722839,1645914999,"2343",10,10,"Y","Y"
"E5CEB6B70E365431BAD31C3C","B01AA1857D024A31","D7A973AA338E3F1FC1437052","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645883173,1645722839,1645914999,"2343",10,10,"Y","Y"
"B76411DEFFF1307B785EA5D3","0F175653DD58F503","D7A973AA338E3F1FC1437052","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645881972,1645722839,1645914999,"2343",10,10,"Y","Y"
"B6746BA15F409E712B475E28","8A268423EFC95055","D7A973AA338E3F1FC1437052","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645880771,1645722839,1645914999,"2343",10,10,"Y","Y"
"FA44C90E3E61A059F6238A44","FC65DA28C20E125E","D7A973AA338E3F1FC1437052","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645879570,1645710829,1645914999,"2343",10,10,"Y","Y"
"F47B305AF2B29EC778FAA3FD","B0DDB58534CD3E25","D7A973AA338E3F1FC1437052","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645878369,1645710829,1645914999,"2343",10,10,"Y","Y"
"2E6644E9512274DB247BD976","1562F30B6E6972B6","D8A76126967AF839A47F9BC3","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645877168,1645710829,1645914999,"2343",10,10,"Y","Y"
"CECB1BDEA2384EE62FBA75D6","DC4F04C124203C7E","D8A76126967AF839A47F9BC3","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645875967,1645710829,1645914999,"2343",10,10,"Y","Y"
"5F15554DA41D6D9B8C4BEE55","A4CEAED666F5A754","D8A76126967AF839A47F9BC3","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645874766,1645710829,1645914999,"2343",10,10,"Y","Y"
"586F62310FB9BEC959F784EE","652DD06456E1C7AE","D8A76126967AF839A47F9BC3","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645873565,1645710829,1645914999,"2343",10,10,"Y","Y"
"4E361FEC209A901519D68D36","9D1F91DB3E08F2C4","D8A76126967AF839A47F9BC3","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645872364,1645710829,1645914999,"2343",10,10,"Y","Y"
"EDBE01BF338E19518FBD0486","A009A234BEE6E8CB","D29C09236F07784AE00CBAF0","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645904791,1645734849,1645914999,"2343",10,10,"Y","Y"
"CC34BD24D92C597E86BD3B34","2E40FF20B9FDBD01","D8A76126967AF839A47F9BC3","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645871163,1645710829,1645914999,"2343",10,10,"Y","Y"
"BF2CBEE9243A404DE66E9A7B","6798B08BFF70FC28","D29C09236F07784AE00CBAF0","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645905992,1645734849,1645914999,"2343",10,10,"Y","Y"
"B415028A2FB3D66A262BEC68","9A62EDF820B9B99F","D29C09236F07784AE00CBAF0","AA384616494D7C9502B3465A","SKU0001","Fabrica Main","1","2","3",1645908394,1645746859,1645914999,"2343",10,10,"Y","Y"
"3C7D3D6930FA383C3631BD26","956CA609D524CBB3","11827FDAE365B5D59FCA6923","30CFE0CD57FD0DFFDCD8E808","SKU0001","Fabrica Main","1","2","3",1645940821,1645770879,1646035099,"2343",10,10,"Y","Y"
"4D8747C3DFDC8A7AB740FCD2","3BE3299089606427","11827FDAE365B5D59FCA6923","30CFE0CD57FD0DFFDCD8E808","SKU0001","Fabrica Main","1","2","3",1645939620,1645770879,1646035099,"2343",10,10,"Y","Y"
"AB79FD3BE6AF47CBB6E8D45F","BCFABA8BBEA3A886","11827FDAE365B5D59FCA6923","30CFE0CD57FD0DFFDCD8E808","SKU0001","Fabrica Main","1","2","3",1645938419,1645770879,1646035099,"2343",10,10,"Y","Y"
"0790018F7132FAE56FF01D2A","95F0CCB930F4F758","7C880E2B796159A819DFE4F3","30CFE0CD57FD0DFFDCD8E808","SKU0001","Fabrica Main","1","2","3",1645937218,1645770879,1646035099,"2343",10,10,"Y","Y"
"3CC821E75BA38E03D02E4AC7","DA17E24401441486","7C880E2B796159A819DFE4F3","30CFE0CD57FD0DFFDCD8E808","SKU0001","Fabrica Main","1","2","3",1645936017,1645770879,1646035099,"2343",10,10,"Y","Y"
"B776D6C4B0CA67DAFA38F302","CE87B0178C561327","7C880E2B796159A819DFE4F3","30CFE0CD57FD0DFFDCD8E808","SKU0001","Fabrica Main","1","2","3",1645934816,1645770879,1646035099,"2343",10,10,"Y","Y"
"A1CC859341891546782D3327","9D74D12D66E61284","7C880E2B796159A819DFE4F3","30CFE0CD57FD0DFFDCD8E808","SKU0001","Fabrica Main","1","2","3",1645933615,1645770879,1646035099,"2343",10,10,"Y","Y"
"AAC68DC76C9B9F384C4C8B20","05A2A420D6790A6C","7C880E2B796159A819DFE4F3","30CFE0CD57FD0DFFDCD8E808","SKU0001","Fabrica Main","1","2","3",1645932414,1645758869,1646035099,"2343",10,10,"Y","Y"
"60E539D9CBDE920C867736D3","EA8D660C62CEAD52","7C880E2B796159A819DFE4F3","30CFE0CD57FD0DFFDCD8E808","SKU0001","Fabrica Main","1","2","3",1645931213,1645758869,1645914999,"2343",10,10,"Y","Y"
"E4DAFF4D80CFE894512F93F7","CDF114F5D1534B3C","7C880E2B796159A819DFE4F3","30CFE0CD57FD0DFFDCD8E808","SKU0001","Fabrica Main","1","2","3",1645930012,1645758869,1645914999,"2343",10,10,"Y","Y"
"9FA8379B97C5B071AB174358","F7C3D28968113E9D","7C880E2B796159A819DFE4F3","30CFE0CD57FD0DFFDCD8E808","SKU0001","Fabrica Main","1","2","3",1645928811,1645758869,1645914999,"2343",10,10,"Y","Y"
"FF900A42C403A0A79DEBDFA6","C4F111DE3DC03F99","7C880E2B796159A819DFE4F3","30CFE0CD57FD0DFFDCD8E808","SKU0001","Fabrica Main","1","2","3",1645927610,1645758869,1645914999,"2343",10,10,"Y","Y"
"D37A1E152FEFB5A5F2C1544B","94580D8AAF46386B","7C880E2B796159A819DFE4F3","30CFE0CD57FD0DFFDCD8E808","SKU0001","Fabrica Main","1","2","3",1645926409,1645758869,1645914999,"2343",10,10,"Y","Y"
